seed,positive_patient_id,negative_patient_id,final_logit_margin,margin_without_image,margin_without_text,margin_without_bio,text_only_like_margin,image_only_like_margin,margin_without_diffuse,margin_without_negative,image_opposed_flag,image_repair_flag,text_driven_flag,fusion_interaction_flag
0,10168610,10009149,-0.5501325875520706,-1.6009143888950348,1.3493564128875732,-1.5406432151794434,-2.473503455519676,0.9363256692886353,1.5024016797542572,-0.7310405075550079,0,0,1,0
0,10168610,10043013,-0.5386291295289993,-2.2530485689640045,1.538272500038147,-1.6798955202102661,-3.478259429335594,0.9493870735168457,1.1909516751766205,-0.34533432126045227,0,0,1,0
0,10012205,10048335,-0.39213675260543823,-0.25566810369491577,-0.6371966600418091,0.09549635648727417,0.21100908517837524,-0.18771231174468994,-0.3919113874435425,-0.5120993852615356,0,0,1,0
0,10012205,10001110,-1.0092867016792297,-0.8872326016426086,-0.26448774337768555,-1.1149965524673462,-0.945711612701416,-0.15698862075805664,0.712622344493866,-1.9177908897399902,0,0,1,0
0,10012205,10009149,-1.5634644627571106,-1.3293092846870422,-0.30591869354248047,-1.798589050769806,-1.5144580602645874,-0.17237448692321777,0.6200478672981262,-2.47351336479187,0,0,1,0
0,10012205,10043013,-1.5519610047340393,-1.981443464756012,-0.11700260639190674,-1.9378413558006287,-2.5192140340805054,-0.15931308269500732,0.3085978627204895,-2.0878071784973145,0,0,1,0
0,10012205,10106168,-0.4130290150642395,-0.1525018811225891,-1.047685295343399,0.5731240510940552,0.8646384850144386,-0.33256101608276367,-0.15095847845077515,-1.2837526202201843,0,0,1,0
0,10012205,10027380,-0.5014644861221313,-0.27757757902145386,-0.3913114070892334,-0.4111001491546631,-0.214025616645813,-0.27188825607299805,0.6854321360588074,-1.4935868382453918,0,0,1,0
0,10012205,10020343,-0.4964842200279236,-0.8121767640113831,-0.06204378604888916,-0.5869585871696472,-0.9965027570724487,0.044001221656799316,-0.46855801343917847,-1.0987266898155212,0,0,0,1
0,10012205,10023011,-0.9459564089775085,-1.4106071591377258,-0.23278796672821045,-1.2181275486946106,-1.9274028539657593,-0.4175213575363159,-0.930946409702301,-0.1471858024597168,1,0,0,0
0,10012205,10084278,-0.5604913830757141,-0.9614190459251404,-0.18098270893096924,-0.7901345491409302,-1.4051066637039185,-0.5143824815750122,0.621554434299469,-0.2385646104812622,1,0,0,0
0,10012205,10005075,-0.3961312174797058,-1.357518494129181,0.25514674186706543,-0.3976230025291443,-1.7066367864608765,0.16983795166015625,1.7957951426506042,0.08778297901153564,0,0,1,0
0,10012205,10137578,-0.9742048382759094,-0.5872973203659058,-0.9017167687416077,-0.9176264405250549,-0.5721902847290039,-0.5068486332893372,-0.2833346128463745,-1.8294867277145386,0,0,1,0
0,10138528,10001110,-0.19912505149841309,-0.08636474609375,0.47579002380371094,-0.7772114872932434,-0.6205117702484131,-0.08602213859558105,0.41443920135498047,-0.22612076997756958,0,0,1,0
0,10138528,10009149,-0.753302812576294,-0.5284414291381836,0.434359073638916,-1.4608039855957031,-1.1892582178115845,-0.10140800476074219,0.3218647241592407,-0.7818432450294495,0,0,1,0
0,10138528,10043013,-0.7417993545532227,-1.1805756092071533,0.6232751607894897,-1.6000562906265259,-2.1940141916275024,-0.08834660053253174,0.010414719581604004,-0.3961370587348938,0,0,1,0
0,10138528,10023011,-0.1357947587966919,-0.6097393035888672,0.507489800453186,-0.8803424835205078,-1.6022030115127563,-0.34655487537384033,-1.2291295528411865,1.5444843173027039,1,0,0,0
0,10138528,10137578,-0.16404318809509277,0.21357053518295288,-0.16143900156021118,-0.5798413753509521,-0.24699044227600098,-0.4358821511268616,-0.58151775598526,-0.13781660795211792,0,0,1,0
0,10151887,10048335,-0.7778499126434326,-1.3334161043167114,0.15045678615570068,-0.6867620944976807,-1.3290581107139587,0.5278534293174744,-0.6589662432670593,-0.039647459983825684,0,0,1,0
0,10151887,10001110,-1.3949998617172241,-1.9649806022644043,0.5231657028198242,-1.897255003452301,-2.48577880859375,0.5585771203041077,0.4455674886703491,-1.4453389644622803,0,0,1,0
0,10151887,10009149,-1.949177622795105,-2.407057285308838,0.4817347526550293,-2.5808475017547607,-3.0545252561569214,0.5431912541389465,0.3529930114746094,-2.00106143951416,0,0,1,0
0,10151887,10043013,-1.9376741647720337,-3.0591914653778076,0.670650839805603,-2.7200998067855835,-4.059281229972839,0.556252658367157,0.041543006896972656,-1.6153552532196045,0,0,1,0
0,10151887,10106168,-0.7987421751022339,-1.2302498817443848,-0.2600318491458893,-0.20913439989089966,-0.6754287108778954,0.38300472497940063,-0.418013334274292,-0.8113006949424744,0,0,1,0
0,10151887,10027380,-0.8871776461601257,-1.3553255796432495,0.39634203910827637,-1.193358600139618,-1.754092812538147,0.44367748498916626,0.4183772802352905,-1.0211349129676819,0,0,1,0
